,ORDERTYPE,CUSTOMER,ITEMCODE,ORDERDATE,OREDEREDQUANTITY
16663,ES1,C00156,IT0001096,08-JUN,1000.0
16664,ES1,C00156,IT0001096,08-JUN,1000.0
16665,ES1,C00339,IT0001030,09-JUN,50.0
16666,ES1,C00237,IT0001096,09-JUN,160.0
16667,ES1,C00237,IT0001016,09-JUN,1000.0
16668,ES1,C00237,IT0001016,09-JUN,1000.0
16669,ES1,C00237,IT0001037,09-JUN,50.0
16670,ES1,C00237,IT0001037,09-JUN,50.0
16671,ES1,C00195,IT0001018,10-JUN,750.0
16672,ES1,C00195,IT0001031,10-JUN,30.0
16673,ES1,C00195,IT0001038,10-JUN,130.0
16674,ES1,C00116,IT0001031,11-JUN,100.0
16675,ES1,C00116,IT0001117,11-JUN,250.0
16676,ES1,C00116,IT0001117,11-JUN,250.0
16677,ES1,C00116,IT0001026,11-JUN,1000.0
16678,ES1,C00116,IT0001026,11-JUN,1000.0
16679,ES1,C00116,IT0001107,11-JUN,150.0
16680,ES1,C00252,IT0001494,11-JUN,125.0
16681,ES1,C00252,IT0001299,11-JUN,15600.0
16682,ES1,C00206,IT0001096,15-JUN,385.0
16683,ES1,C00206,IT0001471,15-JUN,25.0
16684,ES1,C00237,IT0001016,16-JUN,1000.0
16685,ES1,C00237,IT0001024,16-JUN,320.0
16686,ES1,C00285,IT0001096,17-JUN,408.0
16687,ES1,C00285,IT0001096,17-JUN,408.0
16688,ES1,C00285,IT0001016,17-JUN,850.0
16689,ES1,C00285,IT0001043,17-JUN,60.0
16690,ES1,C00370,IT0001085,17-JUN,500.0
16691,ES1,C00370,IT0001026,17-JUN,800.0
16692,ES1,C00370,IT0001026,17-JUN,800.0
16693,ES1,C00370,IT0001044,17-JUN,50.0
16694,ES1,C00370,IT0001159,17-JUN,200.0
16695,ES1,C00370,IT0001406,17-JUN,20.0
16696,ES1,C00370,IT0001405,17-JUN,20.0
16697,ES1,C00370,IT0001414,17-JUN,30.0
16698,ES1,C00370,IT0001414,17-JUN,30.0
16699,ES1,C00370,IT0001433,17-JUN,60.0
16700,ES1,C00173,IT0001085,19-JUN,175.0
16701,ES1,C00173,IT0001018,19-JUN,1000.0
16702,ES1,C00173,IT0001026,19-JUN,800.0
16703,ES1,C00173,IT0001159,19-JUN,216.0
16704,ES1,C00326,IT0001018,25-JUN,30.0
16705,ES1,C00195,IT0001044,23-JUN,70.0
16706,ES1,C00195,IT0001159,23-JUN,150.0
16707,ES1,C00195,IT0001494,23-JUN,5.0
16708,ES1,C00195,IT0001414,23-JUN,25.0
16709,ES1,C00195,IT0001433,23-JUN,8.0
16710,ES1,C00195,IT0001026,23-JUN,150.0
16711,ES1,C00135,IT0001208,23-JUN,150.0
16712,ES1,C00135,IT0001202,23-JUN,400.0
16713,ES1,C00156,IT0001084,25-JUN,1500.0
16714,ES1,C00156,IT0001106,25-JUN,180.0
16715,ES1,C00156,IT0001111,25-JUN,65.0
16716,ES1,C00252,IT0001084,25-JUN,1000.0
16717,ES1,C00252,IT0001024,25-JUN,300.0
16718,ES1,C00169,IT0001488,28-JUN,50.0
16719,ES1,C00252,IT0001084,29-JUN,750.0
16720,ES1,C00252,IT0001084,29-JUN,750.0
16721,ES1,C00252,IT0001096,29-JUN,750.0
16722,ES1,C00252,IT0001096,29-JUN,750.0
16723,ES1,C00252,IT0001096,29-JUN,750.0
16724,ES1,C00237,IT0001016,29-JUN,1500.0
16725,ES1,C00237,IT0001016,29-JUN,1500.0
16726,ES1,C00142,IT0001084,30-JUN,1475.0
16727,ES1,C00142,IT0001084,30-JUN,1475.0
16728,ES1,C00142,IT0001096,30-JUN,1291.0
16729,ES1,C00142,IT0001096,30-JUN,1291.0
16730,ES1,C00142,IT0001111,30-JUN,13.0
16731,ES1,C00142,IT0001111,30-JUN,13.0
16732,ES1,C00142,IT0001116,30-JUN,7.0
16733,ES1,C00142,IT0001116,30-JUN,7.0
16734,ES1,C00156,IT0001096,03-JUL,2240.0
16735,ES1,C00156,IT0001096,03-JUL,2240.0
16736,ES1,C00336,IT0001027,03-JUL,7500.0
16737,ES1,C00336,IT0001027,03-JUL,7500.0
16738,ES1,C00336,IT0001027,03-JUL,7500.0
16739,ES1,C00336,IT0001027,03-JUL,7500.0
16740,ES1,C00336,IT0001032,03-JUL,1500.0
16741,ES1,C00336,IT0001196,03-JUL,1920.0
16742,ES1,C00308,IT0001084,03-JUL,1500.0
16743,ES1,C00308,IT0001084,03-JUL,1500.0
16744,ES1,C00308,IT0001024,03-JUL,480.0
16745,ES1,C00308,IT0001159,03-JUL,400.0
16746,ES1,C00308,IT0001405,03-JUL,10.0
16747,ES1,C00308,IT0001414,03-JUL,10.0
16748,ES1,C00308,IT0001471,03-JUL,10.0
16749,ES1,C00290,IT0001024,06-JUL,10.0
16750,ES1,C00290,IT0001159,06-JUL,10.0
16751,ES1,C00290,IT0001476,06-JUL,13.0
16752,ES1,C00290,IT0001481,06-JUL,25.0
16753,ES1,C00290,IT0001494,06-JUL,10.0
16754,ES1,C00112,IT0001084,07-JUL,1500.0
16755,ES1,C00156,IT0001415,08-JUL,50.0
16756,ES1,C00156,IT0001433,08-JUL,65.0
16757,ES1,C00256,IT0001197,09-JUL,500.0
16758,ES1,C00256,IT0001197,09-JUL,500.0
16759,ES1,C00256,IT0001203,09-JUL,120.0
16760,ES1,C00256,IT0001084,09-JUL,125.0
16761,ES1,C00256,IT0001159,09-JUL,200.0
16762,ES1,C00256,IT0001159,09-JUL,200.0
16763,ES1,C00256,IT0001170,09-JUL,100.0
16764,ES1,C00256,IT0001170,09-JUL,100.0
16765,ES1,C00256,IT0001415,09-JUL,50.0
16766,ES1,C00256,IT0001433,09-JUL,34.0
16767,ES1,C00256,IT0001471,09-JUL,63.0
16768,ES1,C00256,IT0001481,09-JUL,100.0
16769,ES1,C00237,IT0001096,14-JUL,160.0
16770,ES1,C00237,IT0001016,14-JUL,1250.0
16771,ES1,C00237,IT0001016,14-JUL,1250.0
16772,ES1,C00264,IT0001084,15-JUL,1000.0
16773,ES1,C00264,IT0001116,15-JUL,36.0
16774,ES1,C00244,IT0001389,19-JUL,250.0
16775,ES1,C00256,IT0001151,19-JUL,10.0
16776,ES1,C00252,IT0001096,21-JUL,500.0
16777,ES1,C00252,IT0001016,21-JUL,500.0
16778,ES1,C00252,IT0001016,21-JUL,500.0
16779,ES1,C00252,IT0001415,21-JUL,15.0
16780,ES1,C00237,IT0001016,21-JUL,5000.0
16781,ES1,C00237,IT0001016,21-JUL,5000.0
16782,ES1,C00237,IT0001016,21-JUL,5000.0
16783,ES1,C00195,IT0001038,23-JUL,30.0
16784,ES1,C00195,IT0001159,23-JUL,100.0
16785,ES1,C00195,IT0001414,23-JUL,10.0
16786,ES1,C00256,IT0001197,26-JUL,500.0
16787,ES1,C00256,IT0001197,26-JUL,500.0
16788,ES1,C00256,IT0001208,26-JUL,50.0
16789,ES1,C00256,IT0001159,26-JUL,100.0
16790,ES1,C00367,IT0001406,30-SEP,10.0
16791,ES1,C00367,IT0001398,30-SEP,12.0
16792,ES1,C00367,IT0001443,30-SEP,13.0
16793,ES1,C00252,IT0001106,02-AUG,300.0
16794,ES1,C00252,IT0001106,02-AUG,300.0
16795,ES1,C00252,IT0001106,02-AUG,300.0
16796,ES1,C00252,IT0001159,02-AUG,100.0
16797,ES1,C00252,IT0001494,02-AUG,75.0
16798,0,0,0,0,0.0
16799,0,0,0,0,0.0
16800,ES1,C00285,IT0001084,04-AUG,1000.0
16801,ES1,C00285,IT0001084,04-AUG,1000.0
16802,ES1,C00285,IT0001106,04-AUG,50.0
16803,ES1,C00285,IT0001016,04-AUG,1250.0
16804,ES1,C00285,IT0001043,04-AUG,30.0
16805,ES1,C00245,IT0001389,05-AUG,250.0
16806,ES1,C00156,IT0001084,06-AUG,2250.0
16807,ES1,C00156,IT0001170,06-AUG,96.0
16808,ES1,C00152,IT0001085,06-AUG,100.0
16809,ES1,C00152,IT0001070,06-AUG,100.0
16810,ES1,C00152,IT0001488,06-AUG,10.0
16811,ES1,C00152,IT0001494,06-AUG,12.0
16812,ES1,C00252,IT0001096,10-AUG,1760.0
16813,ES1,C00252,IT0001096,10-AUG,1760.0
16814,ES1,C00252,IT0001096,10-AUG,1760.0
16815,ES1,C00252,IT0001106,10-AUG,200.0
16816,ES1,C00252,IT0001159,10-AUG,100.0
16817,ES1,C00252,IT0001170,16-AUG,100.0
16818,ES1,C00252,IT0001415,16-AUG,10.0
16819,ES1,C00252,IT0001016,16-AUG,500.0
16820,ES1,C00252,IT0001116,16-AUG,100.0
16821,ES1,C00284,IT0001096,21-AUG,600.0
16822,ES1,C00284,IT0001130,21-AUG,900.0
16823,ES1,C00284,IT0001029,21-AUG,50.0
16824,ES1,C00284,IT0001049,21-AUG,750.0
16825,ES1,C00284,IT0001076,21-AUG,25.0
16826,ES1,C00284,IT0001088,21-AUG,25.0
16827,ES1,C00284,IT0001139,21-AUG,480.0
16828,ES1,C00284,IT0001139,21-AUG,480.0
16829,ES1,C00256,IT0001076,17-AUG,125.0
16830,ES1,C00218,IT0001391,18-AUG,218.0
16831,ES1,C00237,IT0001084,21-AUG,500.0
16832,ES1,C00237,IT0001096,21-AUG,480.0
16833,ES1,C00173,IT0001085,24-AUG,75.0
16834,ES1,C00173,IT0001099,24-AUG,17.0
16835,ES1,C00173,IT0001015,27-AUG,2500.0
16836,ES1,C00245,IT0001053,06-SEP,50.0
16837,ES1,C00245,IT0001076,06-SEP,500.0
16838,ES1,C00245,IT0001406,06-SEP,34.0
16839,ES1,C00245,IT0001415,06-SEP,250.0
16840,ES1,C00245,IT0001414,06-SEP,50.0
16841,ES1,C00245,IT0001432,06-SEP,14.0
16842,ES1,C00245,IT0001443,06-SEP,38.0
16843,ES1,C00245,IT0001151,06-SEP,300.0
16844,ES1,C00245,IT0001162,06-SEP,100.0
16845,ES1,C00245,IT0001452,06-SEP,46.0
16846,ES1,C00245,IT0001461,06-SEP,37.0
16847,ES1,C00245,IT0001461,06-SEP,37.0
16848,ES1,C00245,IT0001466,06-SEP,73.0
16849,ES1,C00245,IT0001471,06-SEP,76.0
16850,ES1,C00245,IT0001481,06-SEP,132.0
16851,ES1,C00245,IT0001494,06-SEP,116.0
16852,ES1,C00237,IT0001084,01-SEP,500.0
16853,ES1,C00237,IT0001016,01-SEP,2000.0
16854,ES1,C00237,IT0001024,01-SEP,320.0
16855,ES1,C00237,IT0001043,01-SEP,144.0
16856,ES1,C00237,IT0001481,01-SEP,50.0
16857,ES1,C00264,IT0001096,01-SEP,397.0
16858,ES1,C00264,IT0001106,01-SEP,15.0
16859,ES1,C00156,IT0001084,01-SEP,1500.0
16860,ES1,C00156,IT0001084,01-SEP,1500.0
16861,ES1,C00156,IT0001106,01-SEP,180.0
16862,ES1,C00252,IT0001096,02-SEP,640.0
16863,ES1,C00252,IT0001024,02-SEP,320.0
16864,ES1,C00189,IT0001389,03-SEP,150.0
16865,ES1,C00285,IT0001084,03-SEP,1000.0
16866,ES1,C00285,IT0001084,03-SEP,1000.0
16867,ES1,C00285,IT0001106,03-SEP,300.0
16868,ES1,C00285,IT0001016,03-SEP,2000.0
16869,ES1,C00285,IT0001043,03-SEP,50.0
16870,ES1,C00122,IT0001162,06-SEP,30.0
16871,ES1,C00254,IT0001510,04-SEP,175.0
16872,ES1,C00254,IT0001509,04-SEP,62.0
16873,ES1,C00254,IT0001500,04-SEP,7.0
16874,ES1,C00254,IT0001501,04-SEP,25.0
16875,ES1,C00254,IT0001503,04-SEP,14.0
16876,ES1,C00254,IT0001130,04-SEP,60.0
16877,ES1,C00254,IT0001016,04-SEP,1500.0
16878,ES1,C00262,IT0001016,06-SEP,100.0
16879,ES1,C00262,IT0001024,06-SEP,50.0
16880,ES1,C00262,IT0001159,06-SEP,400.0
16881,ES1,C00135,IT0001202,06-SEP,200.0
16882,ES1,C00135,IT0001208,06-SEP,150.0
16883,ES1,C00116,IT0001018,08-SEP,1100.0
16884,ES1,C00116,IT0001018,08-SEP,1100.0
16885,ES1,C00116,IT0001085,08-SEP,1650.0
16886,ES1,C00116,IT0001085,08-SEP,1650.0
16887,ES1,C00116,IT0001117,08-SEP,350.0
16888,ES1,C00116,IT0001099,08-SEP,250.0
16889,ES1,C00116,IT0001099,08-SEP,250.0
16890,ES1,C00252,IT0001096,08-SEP,1250.0
16891,ES1,C00237,IT0001084,09-SEP,250.0
16892,ES1,C00237,IT0001096,09-SEP,160.0
16893,ES1,C00237,IT0001024,09-SEP,160.0
16894,ES1,C00237,IT0001030,09-SEP,50.0
16895,ES1,C00237,IT0001043,09-SEP,144.0
16896,ES1,C00237,IT0001170,09-SEP,200.0
16897,ES1,C00237,IT0001415,09-SEP,15.0
16898,ES1,C00237,IT0001471,09-SEP,25.0
16899,ES1,C00237,IT0001494,09-SEP,50.0
16900,ES1,C00339,IT0001124,09-SEP,40.0
16901,ES1,C00339,IT0001130,09-SEP,80.0
16902,ES1,C00370,IT0001018,10-SEP,2000.0
16903,ES1,C00370,IT0001018,10-SEP,2000.0
16904,ES1,C00370,IT0001031,10-SEP,150.0
16905,ES1,C00370,IT0001044,10-SEP,150.0
16906,ES1,C00370,IT0001406,10-SEP,17.0
16907,ES1,C00370,IT0001414,10-SEP,30.0
16908,ES1,C00256,IT0001197,10-SEP,350.0
16909,ES1,C00256,IT0001197,10-SEP,350.0
16910,ES1,C00256,IT0001076,10-SEP,125.0
16911,ES1,C00256,IT0001088,10-SEP,50.0
16912,ES1,C00256,IT0001415,10-SEP,30.0
16913,ES1,C00256,IT0001433,10-SEP,41.0
16914,ES1,C00256,IT0001108,10-SEP,10.0
16915,ES3,C00152,IT0001085,10-SEP,200.0
16916,ES3,C00152,IT0001018,10-SEP,500.0
16917,ES3,C00152,IT0001026,10-SEP,200.0
16918,ES1,C00195,IT0001018,13-SEP,2500.0
16919,ES1,C00195,IT0001026,13-SEP,750.0
16920,ES1,C00195,IT0001038,13-SEP,40.0
16921,ES1,C00195,IT0001044,13-SEP,70.0
16922,ES1,C00195,IT0001170,13-SEP,15.0
16923,ES1,C00195,IT0001405,13-SEP,10.0
16924,ES1,C00195,IT0001433,13-SEP,8.0
16925,ES1,C00195,IT0001471,13-SEP,8.0
16926,ES1,C00252,IT0001084,13-SEP,2500.0
16927,ES1,C00252,IT0001084,13-SEP,2500.0
16928,ES1,C00252,IT0001084,13-SEP,2500.0
16929,ES1,C00252,IT0001096,13-SEP,7500.0
16930,ES1,C00252,IT0001096,13-SEP,7500.0
16931,ES1,C00252,IT0001096,13-SEP,7500.0
16932,ES1,C00252,IT0001096,13-SEP,7500.0
16933,ES1,C00252,IT0001096,13-SEP,7500.0
16934,ES1,C00252,IT0001096,13-SEP,7500.0
16935,ES1,C00252,IT0001016,14-SEP,1500.0
16936,ES1,C00252,IT0001016,14-SEP,1500.0
16937,ES1,C00266,IT0001476,14-SEP,25.0
16938,ES1,C00266,IT0001386,14-SEP,15.0
16939,ES1,C00173,IT0001023,17-SEP,2503.0
16940,ES1,C00173,IT0001023,17-SEP,2503.0
16941,ES1,C00173,IT0001085,24-SEP,750.0
16942,ES1,C00173,IT0001099,24-SEP,500.0
16943,ES1,C00173,IT0001015,24-SEP,1500.0
16944,ES1,C00173,IT0001023,24-SEP,600.0
16945,ES1,C00142,IT0001096,18-SEP,1280.0
16946,ES1,C00142,IT0001106,18-SEP,180.0
16947,ES1,C00142,IT0001130,18-SEP,16.0
16948,ES1,C00142,IT0001139,18-SEP,24.0
16949,ES1,C00142,IT0001170,18-SEP,24.0
16950,ES1,C00367,IT0001357,20-SEP,3.0
16951,ES1,C00156,IT0001084,20-SEP,1000.0
16952,ES1,C00156,IT0001084,20-SEP,1000.0
16953,ES1,C00156,IT0001096,20-SEP,1280.0
16954,ES1,C00156,IT0001298,20-SEP,1000.0
16955,ES1,C00252,IT0001084,22-SEP,300.0
16956,ES1,C00252,IT0001084,22-SEP,300.0
16957,ES1,C00252,IT0001116,22-SEP,200.0
16958,ES1,C00252,IT0001116,22-SEP,200.0
16959,ES1,C00252,IT0001116,22-SEP,200.0
16960,ES3,C00133,IT0001099,23-SEP,100.0
16961,ES3,C00133,IT0001018,23-SEP,750.0
16962,ES3,C00133,IT0001044,23-SEP,50.0
16963,ES3,C00133,IT0001159,23-SEP,100.0
16964,ES3,C00133,IT0001471,23-SEP,25.0
16965,ES3,C00133,IT0001414,23-SEP,15.0
16966,ES1,C00284,IT0001079,06-OCT,2000.0
16967,ES1,C00284,IT0001104,06-OCT,250.0
16968,ES1,C00237,IT0001016,29-SEP,3000.0
16969,ES1,C00237,IT0001016,29-SEP,3000.0
16970,ES1,C00237,IT0001024,29-SEP,320.0
16971,ES1,C00237,IT0001415,29-SEP,4.0
16972,ES1,C00237,IT0001471,29-SEP,25.0
16973,ES1,C00264,IT0001084,19-OCT,750.0
16974,ES1,C00264,IT0001096,19-OCT,1600.0
16975,ES1,C00264,IT0001116,19-OCT,72.0
16976,ES1,C00264,IT0001016,19-OCT,500.0
16977,ES1,C00195,IT0001099,06-OCT,100.0
16978,ES1,C00195,IT0001023,06-OCT,150.0
16979,ES1,C00195,IT0001042,06-OCT,80.0
16980,ES1,C00156,IT0001084,06-OCT,1000.0
16981,ES1,C00156,IT0001096,06-OCT,1600.0
16982,ES1,C00156,IT0001159,06-OCT,192.0
16983,ES1,C00284,IT0001096,07-OCT,800.0
16984,ES1,C00284,IT0001096,07-OCT,800.0
16985,ES1,C00252,IT0001096,07-OCT,2400.0
16986,ES1,C00156,IT0001494,08-OCT,80.0
16987,ES1,C00326,IT0001016,11-OCT,5.0
16988,ES1,C00326,IT0001024,11-OCT,5.0
16989,ES1,C00326,IT0001139,11-OCT,5.0
16990,ES1,C00252,IT0001084,11-OCT,1000.0
16991,ES1,C00252,IT0001084,11-OCT,1000.0
16992,ES1,C00252,IT0001106,11-OCT,150.0
16993,ES1,C00252,IT0001024,11-OCT,250.0
16994,ES1,C00198,IT0001488,11-OCT,50.0
16995,ES1,C00198,IT0001494,11-OCT,50.0
16996,ES1,C00203,IT0001096,12-OCT,1280.0
16997,ES1,C00203,IT0001065,12-OCT,100.0
16998,ES1,C00203,IT0001415,12-OCT,100.0
16999,ES1,C00203,IT0001433,12-OCT,100.0
17000,ES1,C00237,IT0001084,14-OCT,500.0
17001,ES1,C00237,IT0001024,14-OCT,640.0
17002,ES1,C00237,IT0001037,14-OCT,50.0
17003,ES1,C00237,IT0001415,14-OCT,60.0
17004,0,0,0,0,0.0
17005,ES1,C00237,IT0001106,16-OCT,50.0
17006,ES1,C00237,IT0001116,16-OCT,150.0
17007,ES1,C00237,IT0001116,16-OCT,150.0
17008,ES1,C00245,IT0001386,18-OCT,205.0
17009,ES1,C00256,IT0001202,18-OCT,600.0
17010,ES1,C00256,IT0001202,18-OCT,600.0
17011,ES1,C00256,IT0001151,18-OCT,200.0
17012,ES1,C00252,IT0001043,19-OCT,200.0
17013,ES1,C00252,IT0001043,19-OCT,200.0
17014,ES1,C00252,IT0001043,19-OCT,200.0
17015,ES1,C00198,IT0001488,19-OCT,50.0
17016,ES1,C00326,IT0001018,21-OCT,60.0
17017,ES1,C00135,IT0001202,21-OCT,300.0
17018,ES1,C00253,IT0001012,27-OCT,500.0
17019,ES1,C00253,IT0001033,27-OCT,130.0
17020,ES1,C00253,IT0001068,27-OCT,72.0
17021,ES1,C00253,IT0001151,27-OCT,25.0
17022,ES1,C00253,IT0001162,27-OCT,25.0
17023,ES1,C00253,IT0001170,27-OCT,25.0
17024,ES1,C00156,IT0001096,21-OCT,1920.0
17025,ES1,C00156,IT0001096,21-OCT,1920.0
17026,ES1,C00156,IT0001116,21-OCT,72.0
17027,ES1,C00173,IT0001085,27-OCT,600.0
17028,ES1,C00173,IT0001085,27-OCT,600.0
17029,ES1,C00173,IT0001015,27-OCT,2000.0
17030,ES1,C00173,IT0001023,27-OCT,1250.0
17031,ES1,C00266,IT0001386,23-OCT,50.0
17032,ES1,C00266,IT0001405,23-OCT,7.0
17033,ES1,C00337,IT0001096,26-OCT,480.0
17034,ES1,C00337,IT0001170,26-OCT,122.0
17035,ES1,C00337,IT0001170,26-OCT,122.0
17036,ES1,C00337,IT0001116,26-OCT,6.0
17037,ES1,C00337,IT0001096,26-OCT,13.0
17038,ES1,C00337,IT0001170,26-OCT,2.0
17039,ES1,C00252,IT0001084,26-OCT,500.0
17040,ES1,C00252,IT0001096,26-OCT,1000.0
17041,ES1,C00252,IT0001116,26-OCT,500.0
17042,ES1,C00252,IT0001016,26-OCT,250.0
17043,ES1,C00252,IT0001043,26-OCT,100.0
17044,ES1,C00252,IT0001043,26-OCT,100.0
17045,ES1,C00252,IT0001406,26-OCT,2.0
17046,ES1,C00237,IT0001016,26-OCT,2000.0
17047,ES1,C00237,IT0001024,26-OCT,640.0
17048,ES1,C00244,IT0001389,15-NOV,250.0
17049,ES1,C00285,IT0001084,01-NOV,1500.0
17050,ES1,C00285,IT0001106,01-NOV,150.0
17051,ES1,C00285,IT0001016,01-NOV,1000.0
17052,ES1,C00285,IT0001043,01-NOV,50.0
17053,ES1,C00252,IT0001084,01-NOV,500.0
17054,ES1,C00252,IT0001096,01-NOV,250.0
17055,ES1,C00252,IT0001096,01-NOV,250.0
17056,ES1,C00252,IT0001024,01-NOV,250.0
17057,ES1,C00252,IT0001494,01-NOV,100.0
17058,ES1,C00252,IT0001481,01-NOV,25.0
17059,ES1,C00252,IT0001415,01-NOV,15.0
17060,ES1,C00252,IT0001415,01-NOV,15.0
17061,ES3,C00152,IT0001099,05-NOV,150.0
17062,ES3,C00152,IT0001018,05-NOV,500.0
17063,ES3,C00152,IT0001070,05-NOV,150.0
17064,ES3,C00152,IT0001159,05-NOV,200.0
17065,ES3,C00152,IT0001471,05-NOV,3.0
17066,ES3,C00152,IT0001499,05-NOV,10.0
17067,ES3,C00152,IT0001031,05-NOV,50.0
17068,ES3,C00152,IT0001038,05-NOV,150.0
17069,ES1,C00339,IT0001139,02-NOV,80.0
17070,ES1,C00237,IT0001037,06-NOV,100.0
17071,ES1,C00237,IT0001037,06-NOV,100.0
17072,ES1,C00237,IT0001415,06-NOV,50.0
17073,ES1,C00237,IT0001414,06-NOV,25.0
17074,ES1,C00237,IT0001481,06-NOV,25.0
17075,ES1,C00156,IT0001405,06-NOV,134.0
17076,ES1,C00156,IT0001084,08-NOV,500.0
17077,ES1,C00156,IT0001096,08-NOV,1600.0
17078,ES1,C00156,IT0001116,08-NOV,72.0
17079,ES1,C00370,IT0001159,26-NOV,100.0
17080,ES1,C00370,IT0001405,26-NOV,20.0
17081,ES1,C00370,IT0001471,26-NOV,25.0
17082,ES1,C00237,IT0001084,10-NOV,750.0
17083,ES1,C00237,IT0001096,10-NOV,640.0
17084,ES1,C00237,IT0001016,10-NOV,1500.0
17085,ES1,C00237,IT0001024,10-NOV,640.0
17086,ES1,C00237,IT0001024,10-NOV,640.0
17087,ES1,C00237,IT0001024,10-NOV,640.0
17088,ES1,C00237,IT0001024,10-NOV,640.0
17089,ES1,C00284,IT0001049,11-NOV,1250.0
17090,ES1,C00284,IT0001064,11-NOV,60.0
17091,ES1,C00284,IT0001053,11-NOV,250.0
17092,ES1,C00284,IT0001096,11-NOV,500.0
17093,ES1,C00284,IT0001084,11-NOV,1500.0
17094,ES1,C00284,IT0001096,11-NOV,500.0
17095,ES1,C00336,IT0001019,07-DEC,4000.0
17096,ES1,C00336,IT0001019,07-DEC,4000.0
17097,ES1,C00336,IT0001032,07-DEC,1200.0
17098,ES1,C00336,IT0001032,07-DEC,1200.0
17099,ES1,C00336,IT0001039,07-DEC,400.0
17100,ES1,C00336,IT0001159,07-DEC,500.0
17101,ES1,C00336,IT0001170,07-DEC,500.0
17102,ES1,C00336,IT0001170,07-DEC,500.0
17103,ES1,C00251,IT0001020,09-DEC,300.0
17104,ES1,C00251,IT0001028,09-DEC,50.0
17105,ES1,C00251,IT0001040,09-DEC,50.0
17106,ES1,C00251,IT0001076,09-DEC,450.0
17107,ES1,C00251,IT0001101,09-DEC,50.0
17108,ES1,C00251,IT0001108,09-DEC,50.0
17109,ES1,C00245,IT0001101,22-NOV,100.0
17110,ES1,C00245,IT0001406,22-NOV,100.0
17111,ES1,C00245,IT0001405,22-NOV,17.0
17112,ES1,C00245,IT0001433,22-NOV,200.0
17113,ES1,C00245,IT0001432,22-NOV,14.0
17114,ES1,C00245,IT0001432,22-NOV,14.0
17115,ES1,C00245,IT0001452,22-NOV,19.0
17116,ES1,C00245,IT0001461,22-NOV,17.0
17117,ES1,C00245,IT0001471,22-NOV,125.0
17118,ES1,C00245,IT0001499,22-NOV,100.0
17119,ES1,C00245,IT0001076,22-NOV,500.0
17120,ES1,C00245,IT0001088,22-NOV,640.0
17121,ES1,C00195,IT0001099,17-NOV,150.0
17122,ES1,C00195,IT0001015,17-NOV,1000.0
17123,ES1,C00195,IT0001023,17-NOV,150.0
17124,ES1,C00195,IT0001044,17-NOV,80.0
17125,ES1,C00195,IT0001038,17-NOV,30.0
17126,ES1,C00195,IT0001481,17-NOV,5.0
17127,ES1,C00195,IT0001471,17-NOV,5.0
17128,ES1,C00237,IT0001084,20-NOV,500.0
17129,ES1,C00237,IT0001084,20-NOV,500.0
17130,ES1,C00237,IT0001096,20-NOV,640.0
17131,ES1,C00237,IT0001024,20-NOV,640.0
17132,ES1,C00237,IT0001043,20-NOV,144.0
17133,ES1,C00237,IT0001471,20-NOV,25.0
17134,ES1,C00237,IT0001414,20-NOV,50.0
17135,ES1,C00252,IT0001096,20-NOV,2400.0
17136,ES1,C00252,IT0001096,20-NOV,2400.0
17137,ES1,C00252,IT0001096,20-NOV,2400.0
17138,ES1,C00252,IT0001106,20-NOV,50.0
17139,ES1,C00252,IT0001116,20-NOV,100.0
17140,ES1,C00252,IT0001159,25-NOV,80.0
17141,ES1,C00252,IT0001415,25-NOV,15.0
17142,ES1,C00252,IT0001106,25-NOV,130.0
17143,ES1,C00156,IT0001096,25-NOV,1600.0
17144,ES3,C00133,IT0001159,27-NOV,200.0
17145,ES1,C00256,IT0001202,27-NOV,600.0
17146,ES1,C00256,IT0001202,27-NOV,600.0
17147,ES1,C00256,IT0001203,27-NOV,93.0
17148,ES1,C00256,IT0001471,27-NOV,75.0
17149,ES1,C00256,IT0001210,27-NOV,20.0
17150,ES1,C00256,IT0001415,27-NOV,30.0
17151,ES1,C00256,IT0001481,27-NOV,125.0
17152,ES1,C00237,IT0001084,01-DEC,1000.0
17153,ES1,C00237,IT0001016,01-DEC,1500.0
17154,ES1,C00237,IT0001024,01-DEC,960.0
17155,ES1,C00252,IT0001106,03-DEC,300.0
17156,ES1,C00252,IT0001106,03-DEC,300.0
17157,ES1,C00252,IT0001024,03-DEC,300.0
17158,ES1,C00245,IT0001389,06-DEC,250.0
17159,ES1,C00285,IT0001016,20-DEC,2000.0
17160,ES1,C00285,IT0001030,20-DEC,75.0
17161,ES1,C00285,IT0001043,20-DEC,50.0
17162,ES1,C00285,IT0001106,20-DEC,50.0
17163,ES1,C00308,IT0001084,09-DEC,1500.0
17164,ES1,C00308,IT0001084,09-DEC,1500.0
17165,ES1,C00308,IT0001016,09-DEC,3750.0
17166,ES1,C00308,IT0001016,09-DEC,3750.0
17167,ES1,C00308,IT0001037,09-DEC,130.0
17168,ES1,C00308,IT0001043,09-DEC,72.0
17169,ES1,C00252,IT0001084,11-DEC,1500.0
17170,ES1,C00252,IT0001406,11-DEC,3.0
17171,ES1,C00245,IT0001088,13-DEC,1294.0
17172,ES1,C00245,IT0001088,13-DEC,1294.0
17173,ES1,C00245,IT0001113,13-DEC,140.0
17174,ES1,C00245,IT0001465,14-DEC,20.0
17175,ES1,C00156,IT0001084,15-DEC,1000.0
